query_id,template_id,sql_text
Q96_V010,Q_1068,"SELECT p_type, p_container, SUM(l_extendedprice * (1 - l_discount)) AS revenue FROM part JOIN lineitem ON p_partkey = l_partkey GROUP BY p_type, p_container ORDER BY revenue DESC LIMIT 30;"
Q96_V011,Q_1069,"SELECT p_container, SUM(l_extendedprice * (1 - l_discount)) AS revenue, ROUND(100.0 * SUM(l_extendedprice * (1 - l_discount)) / SUM(SUM(l_extendedprice * (1 - l_discount))) OVER (), 2) AS pct_share FROM part JOIN lineitem ON p_partkey = l_partkey GROUP BY p_container ORDER BY revenue DESC;"
Q97_V001,Q_1070,"SELECT r_name, COUNT(DISTINCT s_suppkey) AS supplier_count FROM region JOIN nation ON r_regionkey = n_regionkey JOIN supplier ON n_nationkey = s_nationkey GROUP BY r_name ORDER BY supplier_count DESC;"
Q97_V002,Q_1071,"SELECT r_name, COUNT(DISTINCT s_suppkey) AS supplier_count FROM region JOIN nation ON r_regionkey = n_regionkey JOIN supplier ON n_nationkey = s_nationkey GROUP BY r_name ORDER BY supplier_count ASC;"
Q97_V003,Q_1072,"SELECT n_name, COUNT(DISTINCT s_suppkey) AS supplier_count FROM nation JOIN supplier ON n_nationkey = s_nationkey GROUP BY n_name ORDER BY supplier_count DESC;"
Q97_V004,Q_1073,"SELECT r_name, COUNT(DISTINCT s_suppkey) AS supplier_count, AVG(s_acctbal) AS avg_acctbal FROM region JOIN nation ON r_regionkey = n_regionkey JOIN supplier ON n_nationkey = s_nationkey GROUP BY r_name ORDER BY supplier_count DESC;"
Q97_V005,Q_1074,"SELECT r_name, SUM(s_acctbal) AS total_acctbal FROM region JOIN nation ON r_regionkey = n_regionkey JOIN supplier ON n_nationkey = s_nationkey GROUP BY r_name ORDER BY total_acctbal DESC;"
Q97_V006,Q_1075,"SELECT r_name, COUNT(DISTINCT s_suppkey) AS supplier_count FROM region JOIN nation ON r_regionkey = n_regionkey JOIN supplier ON n_nationkey = s_nationkey WHERE s_acctbal > 0 GROUP BY r_name ORDER BY supplier_count DESC;"
Q97_V007,Q_1076,"SELECT r_name, COUNT(DISTINCT s_suppkey) AS supplier_count FROM region JOIN nation ON r_regionkey = n_regionkey JOIN supplier ON n_nationkey = s_nationkey WHERE s_acctbal <= 0 GROUP BY r_name ORDER BY supplier_count DESC;"
Q97_V008,Q_1077,"SELECT r_name, COUNT(DISTINCT ps_partkey) AS part_count FROM region JOIN nation ON r_regionkey = n_regionkey JOIN supplier ON n_nationkey = s_nationkey JOIN partsupp ON s_suppkey = ps_suppkey GROUP BY r_name ORDER BY part_count DESC;"
Q97_V009,Q_1078,"SELECT r_name, AVG(s_acctbal) AS avg_acctbal FROM region JOIN nation ON r_regionkey = n_regionkey JOIN supplier ON n_nationkey = s_nationkey GROUP BY r_name ORDER BY avg_acctbal DESC;"
Q97_V010,Q_1079,"SELECT r_name, MAX(s_acctbal) AS max_acctbal FROM region JOIN nation ON r_regionkey = n_regionkey JOIN supplier ON n_nationkey = s_nationkey GROUP BY r_name ORDER BY max_acctbal DESC;"
Q97_V011,Q_1080,"SELECT n_name, r_name, COUNT(DISTINCT s_suppkey) AS supplier_count FROM nation JOIN region ON n_regionkey = r_regionkey JOIN supplier ON n_nationkey = s_nationkey GROUP BY n_name, r_name ORDER BY supplier_count DESC LIMIT 20;"
Q98_V001,Q_1081,"SELECT EXTRACT(YEAR FROM o_orderdate) AS yr, EXTRACT(MONTH FROM o_orderdate) AS mo, COUNT(*) AS orders, SUM(o_totalprice) AS revenue FROM orders WHERE o_orderdate BETWEEN DATE '1993-01-01' AND DATE '1997-12-31' GROUP BY yr, mo ORDER BY yr, mo;"
Q98_V002,Q_1082,"SELECT EXTRACT(YEAR FROM o_orderdate) AS yr, EXTRACT(MONTH FROM o_orderdate) AS mo, COUNT(*) AS orders, SUM(o_totalprice) AS revenue FROM orders WHERE o_orderdate BETWEEN DATE '1994-01-01' AND DATE '1996-12-31' GROUP BY yr, mo ORDER BY yr, mo;"
Q98_V003,Q_1083,"SELECT EXTRACT(YEAR FROM o_orderdate) AS yr, EXTRACT(MONTH FROM o_orderdate) AS mo, COUNT(*) AS orders, SUM(o_totalprice) AS revenue FROM orders WHERE o_orderdate BETWEEN DATE '1993-01-01' AND DATE '1997-12-31' GROUP BY yr, mo ORDER BY revenue DESC;"
Q98_V004,Q_1084,"SELECT EXTRACT(YEAR FROM o_orderdate) AS yr, COUNT(*) AS orders, SUM(o_totalprice) AS revenue FROM orders WHERE o_orderdate BETWEEN DATE '1993-01-01' AND DATE '1997-12-31' GROUP BY yr ORDER BY yr;"
Q98_V005,Q_1085,"SELECT EXTRACT(QUARTER FROM o_orderdate) AS qtr, COUNT(*) AS orders, SUM(o_totalprice) AS revenue FROM orders WHERE o_orderdate BETWEEN DATE '1993-01-01' AND DATE '1997-12-31' GROUP BY qtr ORDER BY qtr;"
Q98_V006,Q_1086,"SELECT EXTRACT(YEAR FROM o_orderdate) AS yr, EXTRACT(MONTH FROM o_orderdate) AS mo, COUNT(*) AS orders, AVG(o_totalprice) AS avg_revenue FROM orders WHERE o_orderdate BETWEEN DATE '1993-01-01' AND DATE '1997-12-31' GROUP BY yr, mo ORDER BY yr, mo;"
Q98_V007,Q_1087,"SELECT EXTRACT(YEAR FROM o_orderdate) AS yr, EXTRACT(MONTH FROM o_orderdate) AS mo, COUNT(*) AS orders, SUM(o_totalprice) AS revenue FROM orders WHERE o_orderdate >= DATE '1993-01-01' AND o_orderdate <= DATE '1995-12-31' GROUP BY yr, mo ORDER BY yr, mo;"
Q98_V008,Q_1088,"SELECT EXTRACT(YEAR FROM o_orderdate) AS yr, EXTRACT(MONTH FROM o_orderdate) AS mo, COUNT(*) AS orders, SUM(o_totalprice) AS revenue FROM orders WHERE o_orderdate >= DATE '1995-01-01' AND o_orderdate <= DATE '1997-12-31' GROUP BY yr, mo ORDER BY yr, mo;"
Q98_V009,Q_1089,"SELECT EXTRACT(YEAR FROM o_orderdate) AS yr, EXTRACT(MONTH FROM o_orderdate) AS mo, SUM(o_totalprice) AS revenue FROM orders WHERE o_orderdate BETWEEN DATE '1993-01-01' AND DATE '1997-12-31' AND o_orderpriority = '1-URGENT' GROUP BY yr, mo ORDER BY yr, mo;"
Q98_V010,Q_1090,"SELECT EXTRACT(YEAR FROM o_orderdate) AS yr, EXTRACT(MONTH FROM o_orderdate) AS mo, MAX(o_totalprice) AS max_order_value FROM orders WHERE o_orderdate BETWEEN DATE '1993-01-01' AND DATE '1997-12-31' GROUP BY yr, mo ORDER BY yr, mo;"
Q98_V011,Q_1091,"SELECT EXTRACT(YEAR FROM o_orderdate) AS yr, EXTRACT(MONTH FROM o_orderdate) AS mo, COUNT(*) AS orders, SUM(o_totalprice) AS revenue FROM orders WHERE o_orderdate BETWEEN DATE '1993-01-01' AND DATE '1997-12-31' AND o_totalprice > 100000 GROUP BY yr, mo ORDER BY yr, mo;"
Q99_V001,Q_1092,"SELECT p_brand, AVG(ps_supplycost) AS avg_supply_cost, COUNT(*) AS supply_count FROM part JOIN partsupp ON p_partkey = ps_partkey GROUP BY p_brand ORDER BY avg_supply_cost;"
Q99_V002,Q_1093,"SELECT p_brand, AVG(ps_supplycost) AS avg_supply_cost, COUNT(*) AS supply_count FROM part JOIN partsupp ON p_partkey = ps_partkey GROUP BY p_brand ORDER BY avg_supply_cost DESC;"
Q99_V003,Q_1094,"SELECT p_brand, MIN(ps_supplycost) AS min_cost, MAX(ps_supplycost) AS max_cost FROM part JOIN partsupp ON p_partkey = ps_partkey GROUP BY p_brand ORDER BY p_brand;"
Q99_V004,Q_1095,"SELECT p_brand, AVG(ps_supplycost) AS avg_supply_cost FROM part JOIN partsupp ON p_partkey = ps_partkey GROUP BY p_brand HAVING AVG(ps_supplycost) > 500 ORDER BY avg_supply_cost;"
Q99_V005,Q_1096,"SELECT p_brand, AVG(ps_supplycost) AS avg_supply_cost FROM part JOIN partsupp ON p_partkey = ps_partkey GROUP BY p_brand HAVING AVG(ps_supplycost) <= 500 ORDER BY avg_supply_cost;"
Q99_V006,Q_1097,"SELECT p_brand, SUM(ps_supplycost * ps_availqty) AS total_inventory_value FROM part JOIN partsupp ON p_partkey = ps_partkey GROUP BY p_brand ORDER BY total_inventory_value DESC;"
Q99_V007,Q_1098,"SELECT p_type, AVG(ps_supplycost) AS avg_supply_cost FROM part JOIN partsupp ON p_partkey = ps_partkey GROUP BY p_type ORDER BY avg_supply_cost;"
Q99_V008,Q_1099,"SELECT p_brand, AVG(ps_supplycost) AS avg_supply_cost, COUNT(DISTINCT ps_suppkey) AS supplier_count FROM part JOIN partsupp ON p_partkey = ps_partkey GROUP BY p_brand ORDER BY avg_supply_cost;"
Q99_V009,Q_1100,"SELECT p_brand, AVG(ps_supplycost) AS avg_supply_cost FROM part JOIN partsupp ON p_partkey = ps_partkey WHERE ps_availqty > 1000 GROUP BY p_brand ORDER BY avg_supply_cost;"
Q99_V010,Q_1101,"SELECT p_brand, AVG(ps_supplycost) AS avg_supply_cost FROM part JOIN partsupp ON p_partkey = ps_partkey WHERE ps_availqty <= 1000 GROUP BY p_brand ORDER BY avg_supply_cost;"
Q99_V011,Q_1102,"SELECT p_brand, STDDEV(ps_supplycost) AS cost_stddev, AVG(ps_supplycost) AS avg_cost FROM part JOIN partsupp ON p_partkey = ps_partkey GROUP BY p_brand ORDER BY cost_stddev DESC;"
Q100_V001,Q_1103,"SELECT l_orderkey, l_partkey, l_commitdate, l_receiptdate, (l_receiptdate - l_commitdate) AS days_late FROM lineitem WHERE l_receiptdate > l_commitdate ORDER BY days_late DESC LIMIT 50;"
Q100_V002,Q_1104,"SELECT l_orderkey, l_partkey, l_commitdate, l_receiptdate, (l_receiptdate - l_commitdate) AS days_late FROM lineitem WHERE l_receiptdate > l_commitdate ORDER BY days_late ASC LIMIT 50;"
Q100_V003,Q_1105,"SELECT l_orderkey, l_partkey, l_commitdate, l_receiptdate, (l_receiptdate - l_commitdate) AS days_late FROM lineitem WHERE l_receiptdate > l_commitdate AND (l_receiptdate - l_commitdate) > 30 ORDER BY days_late DESC LIMIT 50;"
Q100_V004,Q_1106,"SELECT l_orderkey, l_partkey, l_commitdate, l_receiptdate, (l_receiptdate - l_commitdate) AS days_late FROM lineitem WHERE l_receiptdate <= l_commitdate ORDER BY l_commitdate LIMIT 50;"
Q100_V005,Q_1107,"SELECT COUNT(*) AS late_deliveries, AVG(l_receiptdate - l_commitdate) AS avg_days_late FROM lineitem WHERE l_receiptdate > l_commitdate;"
Q100_V006,Q_1108,"SELECT l_shipmode, COUNT(*) AS late_count, AVG(l_receiptdate - l_commitdate) AS avg_days_late FROM lineitem WHERE l_receiptdate > l_commitdate GROUP BY l_shipmode ORDER BY late_count DESC;"
Q100_V007,Q_1109,"SELECT l_orderkey, l_partkey, l_commitdate, l_receiptdate, (l_receiptdate - l_commitdate) AS days_late FROM lineitem WHERE l_receiptdate > l_commitdate AND l_shipdate >= DATE '1996-01-01' ORDER BY days_late DESC LIMIT 50;"
Q100_V008,Q_1110,"SELECT l_orderkey, l_partkey, l_commitdate, l_receiptdate, (l_receiptdate - l_commitdate) AS days_late FROM lineitem WHERE l_receiptdate > l_commitdate AND l_shipdate <= DATE '1996-12-31' ORDER BY days_late DESC LIMIT 50;"
Q100_V009,Q_1111,"SELECT EXTRACT(YEAR FROM l_commitdate) AS yr, COUNT(*) AS late_count FROM lineitem WHERE l_receiptdate > l_commitdate GROUP BY yr ORDER BY yr;"
Q100_V010,Q_1112,"SELECT MAX(l_receiptdate - l_commitdate) AS max_days_late, MIN(l_receiptdate - l_commitdate) AS min_days_late FROM lineitem WHERE l_receiptdate > l_commitdate;"
Q100_V011,Q_1113,"SELECT l_orderkey, (l_receiptdate - l_commitdate) AS days_late FROM lineitem WHERE l_receiptdate > l_commitdate AND (l_receiptdate - l_commitdate) >= 60 ORDER BY days_late DESC LIMIT 50;"
Q101_V001,Q_1114,"SELECT c_custkey, c_name, total_spent FROM ( SELECT c_custkey, c_name, SUM(o_totalprice) AS total_spent FROM customer JOIN orders ON c_custkey = o_custkey GROUP BY c_custkey, c_name ) ranked WHERE total_spent > ( SELECT PERCENTILE_CONT(0.75) WITHIN GROUP (ORDER BY total_per_customer) FROM ( SELECT SUM(o_totalprice) AS total_per_customer FROM orders GROUP BY o_custkey ) sub ) ORDER BY total_spent DESC;"
Q101_V002,Q_1115,"SELECT c_custkey, c_name, total_spent FROM (SELECT c_custkey, c_name, SUM(o_totalprice) AS total_spent FROM customer JOIN orders ON c_custkey = o_custkey GROUP BY c_custkey, c_name) ranked WHERE total_spent > (SELECT PERCENTILE_CONT(0.90) WITHIN GROUP (ORDER BY total_per_customer) FROM (SELECT SUM(o_totalprice) AS total_per_customer FROM orders GROUP BY o_custkey) sub) ORDER BY total_spent DESC;"
Q101_V003,Q_1116,"SELECT c_custkey, c_name, total_spent FROM (SELECT c_custkey, c_name, SUM(o_totalprice) AS total_spent FROM customer JOIN orders ON c_custkey = o_custkey GROUP BY c_custkey, c_name) ranked WHERE total_spent > (SELECT PERCENTILE_CONT(0.50) WITHIN GROUP (ORDER BY total_per_customer) FROM (SELECT SUM(o_totalprice) AS total_per_customer FROM orders GROUP BY o_custkey) sub) ORDER BY total_spent DESC;"
Q101_V004,Q_1117,"SELECT c_custkey, c_name, total_spent FROM (SELECT c_custkey, c_name, SUM(o_totalprice) AS total_spent FROM customer JOIN orders ON c_custkey = o_custkey GROUP BY c_custkey, c_name) ranked WHERE total_spent <= (SELECT PERCENTILE_CONT(0.75) WITHIN GROUP (ORDER BY total_per_customer) FROM (SELECT SUM(o_totalprice) AS total_per_customer FROM orders GROUP BY o_custkey) sub) ORDER BY total_spent DESC;"
Q101_V005,Q_1118,"SELECT c_custkey, c_name, total_spent FROM (SELECT c_custkey, c_name, SUM(o_totalprice) AS total_spent FROM customer JOIN orders ON c_custkey = o_custkey WHERE o_orderdate >= DATE '1995-01-01' GROUP BY c_custkey, c_name) ranked WHERE total_spent > (SELECT PERCENTILE_CONT(0.75) WITHIN GROUP (ORDER BY total_per_customer) FROM (SELECT SUM(o_totalprice) AS total_per_customer FROM orders WHERE o_orderdate >= DATE '1995-01-01' GROUP BY o_custkey) sub) ORDER BY total_spent DESC;"
Q101_V006,Q_1119,"SELECT c_custkey, c_name, total_spent FROM (SELECT c_custkey, c_name, SUM(o_totalprice) AS total_spent FROM customer JOIN orders ON c_custkey = o_custkey WHERE o_orderdate <= DATE '1996-12-31' GROUP BY c_custkey, c_name) ranked WHERE total_spent > (SELECT PERCENTILE_CONT(0.75) WITHIN GROUP (ORDER BY total_per_customer) FROM (SELECT SUM(o_totalprice) AS total_per_customer FROM orders WHERE o_orderdate <= DATE '1996-12-31' GROUP BY o_custkey) sub) ORDER BY total_spent DESC;"
Q101_V007,Q_1120,"SELECT c_mktsegment, COUNT(*) AS high_value_customers FROM customer WHERE c_custkey IN (SELECT c_custkey FROM (SELECT c_custkey, c_name, SUM(o_totalprice) AS total_spent FROM customer JOIN orders ON c_custkey = o_custkey GROUP BY c_custkey, c_name) ranked WHERE total_spent > (SELECT PERCENTILE_CONT(0.75) WITHIN GROUP (ORDER BY total_per_customer) FROM (SELECT SUM(o_totalprice) AS total_per_customer FROM orders GROUP BY o_custkey) sub)) GROUP BY c_mktsegment ORDER BY high_value_customers DESC;"
Q101_V008,Q_1121,"SELECT c_custkey, c_name, total_spent FROM (SELECT c_custkey, c_name, SUM(o_totalprice) AS total_spent FROM customer JOIN orders ON c_custkey = o_custkey GROUP BY c_custkey, c_name) ranked WHERE total_spent > (SELECT PERCENTILE_CONT(0.75) WITHIN GROUP (ORDER BY total_per_customer) FROM (SELECT SUM(o_totalprice) AS total_per_customer FROM orders GROUP BY o_custkey) sub) ORDER BY total_spent ASC;"
Q101_V009,Q_1122,"SELECT c_custkey, c_name, total_orders FROM (SELECT c_custkey, c_name, COUNT(o_orderkey) AS total_orders FROM customer JOIN orders ON c_custkey = o_custkey GROUP BY c_custkey, c_name) ranked WHERE total_orders > (SELECT PERCENTILE_CONT(0.75) WITHIN GROUP (ORDER BY order_count) FROM (SELECT COUNT(*) AS order_count FROM orders GROUP BY o_custkey) sub) ORDER BY total_orders DESC;"
Q101_V010,Q_1123,"SELECT c_custkey, c_name, total_spent FROM (SELECT c_custkey, c_name, SUM(o_totalprice) AS total_spent FROM customer JOIN orders ON c_custkey = o_custkey GROUP BY c_custkey, c_name) ranked WHERE total_spent > (SELECT PERCENTILE_CONT(0.75) WITHIN GROUP (ORDER BY total_per_customer) FROM (SELECT SUM(o_totalprice) AS total_per_customer FROM orders GROUP BY o_custkey) sub) AND total_spent < (SELECT PERCENTILE_CONT(0.99) WITHIN GROUP (ORDER BY total_per_customer) FROM (SELECT SUM(o_totalprice) AS total_per_customer FROM orders GROUP BY o_custkey) sub) ORDER BY total_spent DESC;"
Q101_V011,Q_1124,"SELECT n_name, COUNT(*) AS high_value_count FROM nation JOIN customer ON n_nationkey = c_nationkey WHERE c_custkey IN (SELECT c_custkey FROM (SELECT c_custkey, SUM(o_totalprice) AS total_spent FROM customer JOIN orders ON c_custkey = o_custkey GROUP BY c_custkey) r WHERE total_spent > (SELECT PERCENTILE_CONT(0.75) WITHIN GROUP (ORDER BY total_per_customer) FROM (SELECT SUM(o_totalprice) AS total_per_customer FROM orders GROUP BY o_custkey) sub)) GROUP BY n_name ORDER BY high_value_count DESC;"
Q102_V001,Q_1125,"SELECT l_shipmode, SUM(l_extendedprice * (1 - l_discount)) AS mode_revenue, ROUND( 100.0 * SUM(l_extendedprice * (1 - l_discount)) / SUM(SUM(l_extendedprice * (1 - l_discount))) OVER (), 2 ) AS pct_share FROM lineitem GROUP BY l_shipmode ORDER BY mode_revenue DESC;"
Q102_V002,Q_1126,"SELECT l_shipmode, SUM(l_extendedprice * (1 - l_discount)) AS mode_revenue, ROUND(100.0 * SUM(l_extendedprice * (1 - l_discount)) / SUM(SUM(l_extendedprice * (1 - l_discount))) OVER (), 2) AS pct_share FROM lineitem WHERE l_shipdate >= DATE '1995-01-01' GROUP BY l_shipmode ORDER BY mode_revenue DESC;"
Q102_V003,Q_1127,"SELECT l_shipmode, SUM(l_extendedprice * (1 - l_discount)) AS mode_revenue, ROUND(100.0 * SUM(l_extendedprice * (1 - l_discount)) / SUM(SUM(l_extendedprice * (1 - l_discount))) OVER (), 2) AS pct_share FROM lineitem WHERE l_shipdate <= DATE '1997-12-31' GROUP BY l_shipmode ORDER BY mode_revenue DESC;"
Q102_V004,Q_1128,"SELECT l_shipmode, COUNT(*) AS shipment_count, ROUND(100.0 * COUNT(*) / SUM(COUNT(*)) OVER (), 2) AS pct_share FROM lineitem GROUP BY l_shipmode ORDER BY shipment_count DESC;"
Q102_V005,Q_1129,"SELECT l_shipmode, AVG(l_extendedprice * (1 - l_discount)) AS avg_revenue FROM lineitem GROUP BY l_shipmode ORDER BY avg_revenue DESC;"
Q102_V006,Q_1130,"SELECT l_shipmode, SUM(l_extendedprice * (1 - l_discount)) AS mode_revenue FROM lineitem WHERE l_discount < 0.05 GROUP BY l_shipmode ORDER BY mode_revenue DESC;"
Q102_V007,Q_1131,"SELECT l_shipmode, SUM(l_extendedprice * (1 - l_discount)) AS mode_revenue FROM lineitem WHERE l_discount >= 0.05 GROUP BY l_shipmode ORDER BY mode_revenue DESC;"
Q102_V008,Q_1132,"SELECT l_shipinstruct, SUM(l_extendedprice * (1 - l_discount)) AS revenue, ROUND(100.0 * SUM(l_extendedprice * (1 - l_discount)) / SUM(SUM(l_extendedprice * (1 - l_discount))) OVER (), 2) AS pct_share FROM lineitem GROUP BY l_shipinstruct ORDER BY revenue DESC;"
Q102_V009,Q_1133,"SELECT l_shipmode, SUM(l_extendedprice) AS gross_revenue, SUM(l_extendedprice * l_discount) AS total_discount FROM lineitem GROUP BY l_shipmode ORDER BY gross_revenue DESC;"
Q102_V010,Q_1134,"SELECT EXTRACT(YEAR FROM l_shipdate) AS yr, l_shipmode, SUM(l_extendedprice * (1 - l_discount)) AS mode_revenue FROM lineitem GROUP BY yr, l_shipmode ORDER BY yr, mode_revenue DESC;"
Q102_V011,Q_1135,"SELECT l_shipmode, SUM(l_extendedprice * (1 - l_discount)) AS mode_revenue, ROUND(100.0 * SUM(l_extendedprice * (1 - l_discount)) / SUM(SUM(l_extendedprice * (1 - l_discount))) OVER (), 2) AS pct_share FROM lineitem WHERE l_returnflag = 'R' GROUP BY l_shipmode ORDER BY mode_revenue DESC;"
Q103_V001,Q_1136,"SELECT ps_partkey, COUNT(DISTINCT ps_suppkey) AS supplier_count FROM partsupp GROUP BY ps_partkey HAVING COUNT(DISTINCT ps_suppkey) > 3 ORDER BY supplier_count DESC;"
Q103_V002,Q_1137,"SELECT ps_partkey, COUNT(DISTINCT ps_suppkey) AS supplier_count FROM partsupp GROUP BY ps_partkey HAVING COUNT(DISTINCT ps_suppkey) > 2 ORDER BY supplier_count DESC;"
Q103_V003,Q_1138,"SELECT ps_partkey, COUNT(DISTINCT ps_suppkey) AS supplier_count FROM partsupp GROUP BY ps_partkey HAVING COUNT(DISTINCT ps_suppkey) >= 4 ORDER BY supplier_count DESC;"
Q103_V004,Q_1139,"SELECT ps_partkey, COUNT(DISTINCT ps_suppkey) AS supplier_count FROM partsupp GROUP BY ps_partkey HAVING COUNT(DISTINCT ps_suppkey) <= 3 ORDER BY supplier_count DESC;"
Q103_V005,Q_1140,"SELECT ps_partkey, COUNT(DISTINCT ps_suppkey) AS supplier_count FROM partsupp GROUP BY ps_partkey HAVING COUNT(DISTINCT ps_suppkey) = 1 ORDER BY ps_partkey;"
Q103_V006,Q_1141,"SELECT p_name, p_type, COUNT(DISTINCT ps_suppkey) AS supplier_count FROM part JOIN partsupp ON p_partkey = ps_partkey GROUP BY p_partkey, p_name, p_type HAVING COUNT(DISTINCT ps_suppkey) > 3 ORDER BY supplier_count DESC;"
Q103_V007,Q_1142,"SELECT ps_partkey, COUNT(DISTINCT ps_suppkey) AS supplier_count, AVG(ps_supplycost) AS avg_cost FROM partsupp GROUP BY ps_partkey HAVING COUNT(DISTINCT ps_suppkey) > 3 ORDER BY supplier_count DESC;"
Q103_V008,Q_1143,SELECT COUNT(*) AS multi_supplier_parts FROM (SELECT ps_partkey FROM partsupp GROUP BY ps_partkey HAVING COUNT(DISTINCT ps_suppkey) > 3) t;
Q103_V009,Q_1144,"SELECT ps_partkey, COUNT(DISTINCT ps_suppkey) AS supplier_count FROM partsupp GROUP BY ps_partkey HAVING COUNT(DISTINCT ps_suppkey) > 3 ORDER BY ps_partkey;"
Q103_V010,Q_1145,"SELECT ps_partkey, COUNT(DISTINCT ps_suppkey) AS supplier_count, SUM(ps_availqty) AS total_qty FROM partsupp GROUP BY ps_partkey HAVING COUNT(DISTINCT ps_suppkey) > 3 ORDER BY total_qty DESC;"
Q103_V011,Q_1146,"SELECT p_brand, COUNT(DISTINCT ps_suppkey) AS total_suppliers FROM part JOIN partsupp ON p_partkey = ps_partkey GROUP BY p_brand ORDER BY total_suppliers DESC;"
Q104_V001,Q_1147,"SELECT n_name, COUNT(*) AS high_value_orders FROM nation JOIN customer ON n_nationkey = c_nationkey JOIN orders ON c_custkey = o_custkey WHERE o_totalprice > 150000 AND EXTRACT(YEAR FROM o_orderdate) = 1996 GROUP BY n_name ORDER BY high_value_orders DESC;"
Q104_V002,Q_1148,"SELECT n_name, COUNT(*) AS high_value_orders FROM nation JOIN customer ON n_nationkey = c_nationkey JOIN orders ON c_custkey = o_custkey WHERE o_totalprice > 150000 AND EXTRACT(YEAR FROM o_orderdate) = 1995 GROUP BY n_name ORDER BY high_value_orders DESC;"
Q104_V003,Q_1149,"SELECT n_name, COUNT(*) AS high_value_orders FROM nation JOIN customer ON n_nationkey = c_nationkey JOIN orders ON c_custkey = o_custkey WHERE o_totalprice > 150000 AND EXTRACT(YEAR FROM o_orderdate) = 1997 GROUP BY n_name ORDER BY high_value_orders DESC;"
Q104_V004,Q_1150,"SELECT n_name, COUNT(*) AS high_value_orders FROM nation JOIN customer ON n_nationkey = c_nationkey JOIN orders ON c_custkey = o_custkey WHERE o_totalprice >= 200000 AND EXTRACT(YEAR FROM o_orderdate) = 1996 GROUP BY n_name ORDER BY high_value_orders DESC;"
